Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL in Charitynavigator
9804,Constitutional Rights Foundation, 601 South Kingsley Drive,http://www.crf-usa.org/,2 stars,"$1,789,476 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9804
3567,Contemporary Arts Center New Orleans, 900 Camp Street,http://www.cacno.org,2 stars,"$1,936,111 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3567
10376,Corcoran Gallery of Art, 500 Seventeenth Street NW,http://www.corcoran.org,2 stars,"$67,506,317 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10376
6988,Cornerstone Schools Association, 6861 East Nevada Street,http://www.cornerstoneschools.org/,2 stars,"$7,881,454 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6988
10549,Cornerstone Schools of Alabama, 135 54th Street North,http://www.csalabama.org,2 stars,"$3,864,869 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10549
5119,Cornerstone TeleVision, One Signal Hill Drive,http://www.ctvn.org,2 stars,"$6,084,523 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5119
14468,Coro Northern California, 601 Montgomery Street,http://www.coronorcal.org/,2 stars,"$1,219,219 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14468
6790,Council for Secular Humanism, 3965 Rensch Road,,2 stars,"$1,996,394 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6790
12013,Cross-Cultural Solutions, Two Clinton Place,http://www.crossculturalsolutions.org,2 stars,"$14,065,599 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12013
13269,Cross Roads House, 600 Lafayette Road,http://www.crossroadshouse.org,2 stars,"$943,981 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13269
11038,Crossroads Center, 702 West Fourteenth Street,http://www.crossroadsmission.com,2 stars,"$1,090,667 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11038
11337,Crosswinds Youth Services, 1407 Dixon Boulevard,http://www.crosswindsyouthservices.org/,2 stars,"$3,139,649 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11337
3501,Crown Financial Ministries, 9 Market Square,http://www.crown.org,2 stars,"$6,595,883 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3501
7892,The Crystal Charity Ball, 30 Highland Park Village,http://www.crystalcharityball.org/,2 stars,"$6,812,295 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7892
12855,Crystal Peaks Youth Ranch, 19344 Innes Market Road,http://www.crystalpeaksyouthranch.org,2 stars,"$3,366,759 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12855
7816,CSB Ministries, P.O. Box 150,http://csbministries.org,2 stars,"$675,024 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7816
10875,Cultural Survival, 2067 Massachusetts Avenue,http://www.culturalsurvival.org,2 stars,"$1,131,025 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10875
12069,Cystinosis Research Foundation, 18802 Bardeen Avenue,http://www.cystinosisresearch.org,2 stars,"$2,629,078 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12069
3591,D.A.R.E. America, 9800 La Cienega Boulevard,,2 stars,"$3,565,251 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3591
15256,Dayton Masonic Foundation, 525 Riverview Avenue,,2 stars,"$1,359,455 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15256
14346,DEA Educational Foundation, 2020 Pennsylvania Avenue NW,http://www.deaeducationalfoundation.org/,2 stars,"$1,621,795 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14346
5052,Deborah Hospital Foundation, 212 Trenton Road,http://www.deborahfoundation.org/,2 stars,"$6,823,699 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5052
9976,DeCordova Sculpture Park and Museum, 51 Sandy Pond Road,http://www.decordova.org,2 stars,"$5,686,770 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9976
7835,DeLaSalle Education Center, 3740 Forest Avenue,http://www.delasallecenter.org/,2 stars,"$4,390,547 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7835
13525,Delaware Museum of Natural History, 4840 Kennett Pike,http://www.delmnh.org,2 stars,"$1,497,616 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13525
9545,The Delaware Symphony Orchestra, 818 North Market Street,http://www.delawaresymphony.org/,2 stars,"$1,796,113 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9545
3608,Denver Botanic Gardens, 1007 York Street,,2 stars,"$16,175,876 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3608
6958,Depression and Bipolar Support Alliance, 730 North Franklin Street,http://www.dbsalliance.org/,2 stars,"$1,627,985 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6958
13994,Descanso Gardens Guild, 1418 Descanso Drive,http://www.descansogardens.org/,2 stars,"$3,280,323 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13994
7823,The Detroit Institute for Children, 5447 Woodward Avenue,http://www.detroitchildren.org/,2 stars,"$5,067,744 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7823
15322,Detroit Lakes Community & Cultural Center, 826 Summit Avenue,http://dlccc.org/,2 stars,"$2,374,786 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15322
3620,Detroit Symphony Orchestra, 3711 Woodward Avenue,http://www.detroitsymphony.com,2 stars,"$25,068,688 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3620
6216,Dian Fossey Gorilla Fund International, 800 Cherokee Avenue SE,http://www.gorillafund.org,2 stars,"$3,748,397 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6216
5467,District of Columbia College Access Program, 1400 L Street NW,http://www.dccap.org/,2 stars,"$6,433,259 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5467
6416,Doernbecher Children's Hospital Foundation, 1121 Southwest Salmon Street,http://www.doernbecherfoundation.org,2 stars,"$10,948,534 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6416
5851,Doheny Eye Institute, 1450 San Pablo Street,http://www.doheny.org/,2 stars,"$17,873,076 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5851
10526,Donna Klein Jewish Academy, 9701 Donna Klein Boulevard,http://www.dkja.org,2 stars,"$14,897,608 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10526
13186,The Dougy Center, 3903 SE 52nd Avenue,,2 stars,"$1,381,117 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13186
6729,The Drawing Center, 35 Wooster Street,http://www.drawingcenter.org/,2 stars,"$1,607,777 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6729
9364,Drisha Institute for Jewish Education, 37 West 65th Street,http://www.drisha.org/,2 stars,"$1,296,347 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9364
14181,Dubuque Regional Humane Society, 4242 Chavenelle Road,http://www.dbqhumane.org/,2 stars,"$2,755,890 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14181
3631,Ducks Unlimited, One Waterfowl Way,http://www.ducks.org,2 stars,"$185,148,845 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3631
8833,Earth Conservation Corps, 2000 Half Street SW,http://www.earthconservationcorps.org/,2 stars,"$449,946 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8833
13835,EarthEcho International, 2101 L Street NW,http://earthecho.org/,2 stars,"$1,933,789 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13835
5809,EarthShare California, 49 Powell Street,http://www.earthshareca.org,2 stars,"$1,720,614 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5809
8877,Eastern Mennonite School, 801 Parkwood Drive,http://www.emhs.net,2 stars,"$4,940,995 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8877
12520,Eastside Baby Corner, 1510 NW Maple Street,,2 stars,"$4,165,043 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12520
3869,EastWest Institute, 11 East 26th Street,http://www.ewi.info/,2 stars,"$6,813,507 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3869
13940,Ebenezer Christian Children's Home, PO Box 2777,http://www.ebenezerfamily.org/,2 stars,"$1,852,685 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13940
14301,ECHO (Everyone Cooperating to Help Others), 65 South High Street,http://echojanesville.org,2 stars,"$2,083,207 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14301
6885,EcoLogic Development Fund, 25 Mount Auburn Street,http://www.ecologic.org/,2 stars,"$1,585,056 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6885
13484,Education Law Center, 60 Park Place,http://www.edlawcenter.org/,2 stars,"$1,459,743 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13484
3660,El Paso Community Foundation, 123 West Mills Suite 520,,2 stars,"$7,820,545 ",Public Benefit : Community Foundations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3660
12187,Elam, 5755 North Point Parkway,,2 stars,"$6,608,032 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12187
11137,Elder Help of San Diego, 6150 Mission Gorge Road Ste 140,http://www.elderhelpofsandiego.org,2 stars,"$882,799 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11137
10011,ELEM/Youth in Distress in Israel, 270 Madison Avenue,http://www.elem.org,2 stars,"$1,051,129 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10011
10345,The Ellington Fund, 3500 R Street NW,http://www.ellingtonschool.org/ellington-fund/,2 stars,"$1,788,730 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10345
10492,Empire State Pride Agenda Foundation, 80 Maiden Lane,http://www.prideagenda.org,2 stars,"$1,843,648 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10492
12071,Empowering Lives International, 422 North 2nd Avenue,,2 stars,"$1,287,371 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12071
4961,Emunah of America, Seven Penn Plaza,http://www.emunah.org,2 stars,"$6,082,411 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4961
5494,endPoverty.org, 7910 Woodmont Avenue,http://www.endpoverty.org,2 stars,"$464,971 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5494
9009,Ensworth School, 7401 Highway 100,http://www.ensworth.com,2 stars,"$37,738,680 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9009
7064,Environmental Traveling Companions, Fort Mason Center,http://www.etctrips.org,2 stars,"$1,006,279 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7064
8095,Equal Rights Advocates, 1170 Market Street,http://www.equalrights.org,2 stars,"$1,081,734 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8095
12641,Equality California Institute, 2370 Market Street,http://www.eqcai.org/site/c.mtJYJbMKIoE/b.4439723/k.BDD7/Home.htm,2 stars,"$1,249,075 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12641
5215,EQUIP, 5400 Laurel Springs,,2 stars,"$4,254,010 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5215
12093,ESCAPE Family Resource Center, 1721 Pech Road,http://www.LearnToParent.org,2 stars,"$1,155,695 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12093
10467,Exodus International, P.O. Box 540119,,2 stars,"$1,137,622 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10467
11683,The Explorers Club, 46 East 70th Street,http://www.explorers.org,2 stars,"$1,463,493 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11683
3680,Ezer Mizion, 1281 49th Street,http://www.ezermizion.org/,2 stars,"$3,677,767 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3680
13423,Fairbanks Community Food Bank Service, 725 26th Avenue,http://www.fairbanksfoodbank.org/,2 stars,"$1,469,080 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13423
13572,Families USA Foundation, 1201 New York Avenue,http://www.familiesusa.org/,2 stars,"$6,928,055 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13572
10458,Family Eldercare, 1700 Rutherford Lane,http://www.familyeldercare.org,2 stars,"$4,242,886 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10458
8872,Family House, 50 Irving Street,http://www.familyhouseinc.org,2 stars,"$4,520,291 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8872
14236,Family Matters, 13402 North Scottsdale Road,,2 stars,"$1,314,878 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14236
14079,Fayetteville Urban Ministry, 701 Whitfield Street,http://fayurbmin.org/,2 stars,"$1,331,898 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14079
9379,Federation of Protestant Welfare Agencies, 281 Park Avenue South,http://www.fpwa.org/,2 stars,"$3,362,298 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9379
4218,Feed the Hunger Inc., 2806 Eric Lane,,2 stars,"$1,510,694 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4218
11887,Figge Art Museum, 225 West 2nd Street,http://www.figgeartmuseum.org/,2 stars,"$2,135,714 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11887
10343,First Candle, 2105 Laurel Bush Road,http://firstcandle.org,2 stars,"$1,264,308 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10343
8510,First Resort, 1933 Davis Street Suite 200-B,http://www.firstresort.org,2 stars,"$1,869,984 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8510
14854,The First Tee of Connecticut, 55 Golf Club Road,http://www.thefirstteeconnecticut.org/club/scripts/public/public.asp,2 stars,"$1,717,899 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14854
14512,Fitton Center for Creative Arts, 101 South Monument Avenue,https://www.fittoncenter.org,2 stars,"$1,113,612 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14512
14716,Flashes of Hope, 6009 Landerhaven Drive,,2 stars,"$1,303,293 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14716
14633,Florence Griswold Museum, 96 Lyme Street,http://www.flogris.org/,2 stars,"$2,421,606 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14633
10374,Florentine Opera Company, 930 East Burleigh Street,http://www.florentineopera.org,2 stars,"$2,804,350 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10374
6630,The Florida Orchestra, 244 Second Avenue North,http://www.floridaorchestra.org/,2 stars,"$8,736,692 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6630
13813,Flower City Habitat for Humanity, 755 Culver Road,http://www.rochesterhabitat.org/,2 stars,"$1,644,640 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13813
10886,Flying House Productions, 319 12th Avenue,http://www.flyinghouse.org,2 stars,"$2,510,556 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10886
13610,Food Bank of North Central Arkansas, 14215 Highway 5 South,http://www.foodbanknca.org,2 stars,"$2,826,572 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13610
9303,The Food Project, 10 Lewis Street,http://www.thefoodproject.org,2 stars,"$2,735,583 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9303
11748,Foothill Unity Center, 415 West Chestnut Avenue,http://foothillunitycenter.org,2 stars,"$3,556,586 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11748
9566,Ford's Theatre Society, 511 Tenth Street NW,http://www.fords.org,2 stars,"$11,655,941 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9566
8952,Foreign Policy Research Institute, 1528 Walnut Street,http://www.fpri.org/,2 stars,"$1,302,685 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8952
13762,Foundation for Financial Planning, 2193 Northlake Parkway,http://foundation-finplan.org/,2 stars,"$1,193,761 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13762
11508,Foundation of Orthopedics and Complex Spine, 226 East 54th Street,,2 stars,"$4,394,381 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11508
6288,Foundation of Shalom Park, 5007 Providence Road,http://www.shalomcharlotte.org/,2 stars,"$1,235,431 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6288
7350,Fountain Valley School of Colorado, 6155 Fountain Valley School Road,http://www.fvs.edu,2 stars,"$12,723,292 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7350
9548,Four States Christian Missions, 125 North Prospect Street,,2 stars,"$1,607,431 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9548
9990,Frameline, 145 Ninth Street,http://www.frameline.org,2 stars,"$1,462,023 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9990
13558,The Fred Rogers Company, 4802 Fifth Avenue,http://www.fredrogers.org/,2 stars,"$1,904,261 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13558
4720,Frederik Meijer Gardens & Sculpture Park, 1000 East Beltline NE,http://www.meijergardens.org,2 stars,"$33,482,440 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4720
14792,The Free Clinic of Central Virginia Inc., 1016 Main Street,http://www.fccv.net/,2 stars,"$1,854,561 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14792
11701,Free Press, 40 Main Street,http://www.freepress.net,2 stars,"$2,251,106 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11701
11744,Free Speech TV, P.O. Box 44099,http://www.freespeech.org,2 stars,"$2,636,538 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11744
11051,Free the Slaves, 1320 19th Street NW,http://www.freetheslaves.net/,2 stars,"$2,682,846 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11051
6590,Freedom Alliance, 22570 Markey Court,http://www.freedomalliance.org/,2 stars,"$7,270,700 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6590
10131,Freedom Foundation, P.O. Box 552,http://myfreedomfoundation.com/,2 stars,"$1,766,236 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10131
6728,Freedom Institute, 515 Madison Avenue,http://www.freedominstitute.org/,2 stars,"$2,242,811 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6728
4966,French-American Foundation, 28 West 44th Street,http://www.frenchamerican.org,2 stars,"$1,366,947 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4966
4815,The Fresh Air Fund, 633 Third Avenue,http://www.freshair.org,2 stars,"$18,499,341 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4815
7613,Fresh Start Surgical Gifts, 2011 Palomar Airport Rd. Ste. 206,http://www.freshstart.org/,2 stars,"$1,774,849 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7613
7342,FRIENDS in Action International, P.O. Box 323,http://www.fiaintl.org/,2 stars,"$1,666,472 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7342
13959,Friends of Idaho Public Television, 1455 North Orchard Street,http://idahoptv.org/about/friends/,2 stars,"$5,375,090 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13959
8168,Friends of Island Academy, 127 West 127th Street,http://www.friendsny.org,2 stars,"$1,031,123 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8168
6744,Friends of Israel Disabled Veterans, 1133 Broadway,http://fidv.org/,2 stars,"$1,808,378 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6744
15109,Friends of South Dakota Public Broadcasting, P.O. Box 5000,http://www.sdpb.org/support/friends/,2 stars,"$2,433,627 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15109
8369,Friends of the Great Smoky Mountains National Park, 3099 Winfield Dunn Pky,,2 stars,"$2,675,683 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8369
8384,Friends of the River, 1418 20th Street,http://www.friendsoftheriver.org/,2 stars,"$972,276 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8384
7461,Friends of the San Francisco Public Library, 710 Van Ness Avenue,http://www.friendsandfoundation.org/,2 stars,"$3,028,172 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7461
13054,Friends of Wisconsin Public Television, 821 University Avenue,http://wpt.org/friends/index.cfm,2 stars,"$6,489,169 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13054
11485,Friendship Home Nebraska, P.O. Box 85358,,2 stars,"$1,967,782 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11485
11896,From the Top, 295 Huntington Avenue,http://www.fromthetop.org,2 stars,"$2,684,080 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11896
8260,Fuchs Mizrachi School, 26600 Shaker Blvd.,http://www.fuchsmizrachi.org,2 stars,"$9,170,398 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8260
9050,Garfield Park Conservatory Alliance, 300 North Central Park Avenue,http://www.garfield-conservatory.org/,2 stars,"$1,574,255 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9050
14087,Gateways, 11 Wallenberg Circle,http://gatewaysonline.com/,2 stars,"$5,915,412 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14087
12201,The Gathering, 1220 E. Concord Street,http://www.thegathering.org,2 stars,"$2,994,817 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12201
6743,Gay & Lesbian Alliance Against Defamation (GLAAD), 5455 Wilshire Boulevard,http://www.glaad.org/,2 stars,"$4,101,985 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6743
14378,The Gay Lesbian Bisexual and Transgender Community Center of Colorado, 1301 East Colfax Avenue,http://www.glbtcolorado.org/,2 stars,"$1,673,118 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14378
10692,George Bush Presidential Library Foundation, 1002 George Bush Drive W,,2 stars,"$4,777,786 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10692
5035,George Eastman House, 900 East Avenue,http://www.eastmanhouse.org/,2 stars,"$6,254,686 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5035
11458,George Street Playhouse, Nine Livingston Avenue,http://www.georgestplayhouse.org/,2 stars,"$3,702,945 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11458
14190,The George Washington Foundation, 1201 Washington Avenue,http://www.kenmore.org/,2 stars,"$4,186,477 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14190
8128,Georgia Sheriffs' Youth Home, 3000 Highway 42 North,,2 stars,"$6,033,859 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8128
13180,The Gibson Center for Senior Services, P.O. Box 655,http://www.gibsoncenter.org,2 stars,"$866,260 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13180
15303,The Gilmore, 359 South Kalamazoo Mall,http://www.thegilmore.org/,2 stars,"$2,859,232 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15303
11540,Girl Scouts Heart of the Hudson, 2 Great Oak Lane,http://www.girlscoutshh.org/,2 stars,"$6,341,531 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11540
