6171,Bay Area Humane Society, 1830 Radisson Street Green Bay WI 54302 tel: (920) 469-3110 fax: (920) 469-3114 : 39-0988577 ,http://www.bayareahumanesociety.com/,3 stars,"$1,715,607 ",Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6171,fundraising@bayareahumanesociety.com
13399,Bay Chamber Concerts, 18 Central Street Rockport ME 04856 tel: (888) 707-2770 fax: (207) 230-0454 : 01-6023519P.O. Box 599,http://www.baychamberconcerts.org,3 stars,"$1,005,391 ",Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13399,info@baychamberconcerts.org
14553,Bay Cliff Health Camp, P.O. Box 310 Big Bay MI 49808 tel: (906) 345-9314 fax: (906) 345-9890 : 38-6000167 ,http://www.baycliff.org/site/home.html,3 stars,"$1,346,659 ",Health,Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14553,baycliff@baycliff.org
3346,Baylor College of Medicine, One Baylor Plaza MS: BCM 160 Houston TX 77030 tel: (713) 798-4714 fax: (713) 798-3344 : 74-1613878,http://www.bcm.edu/,3 stars,"$1,347,108,875 ",Education,Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3346,givingtobaylor@bcm.edu
9847,Baylor School, 171 Baylor School Road P.O. Box 1337 Chattanooga TN 37405 tel: (423) 267-8505 fax: (423) 757-2878 : 62-0126365,http://www.baylorschool.org,3 stars,"$36,267,175 ",Education,Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9847,annualfund@baylorschool.org
11742,BBYO, 2020 K Street NW 7th Floor Washington DC 20006 tel: (202) 857-6633 fax: (202) 857-6568 : 31-1794932,http://bbyo.org,3 stars,"$25,389,929 ",Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11742,
9042,Be The Match Foundation, 3001 Broadway Street NE Suite 100 Minneapolis MN 55413 tel: (800) 627-7692 : 41-1704734 ,http://www.bethematch.org,3 stars,"$14,191,317 ",Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9042,foundation@nmdp.org
11954,Bear Necessities Pediatric Cancer Foundation, 55 West Wacker Drive Suite 1100 Chicago IL 60601 tel: (312) 214-1200 fax: (312) 214-7797 : 36-3874655,http://www.bearnecessities.org/,3 stars,"$1,777,488 ",Health,Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11954,office@bearnecessities.org
13266,BEE World, 990 Pinon Ranch View Suite 100 Colorado Springs CO 80907 tel: (719) 488-5837 fax: (719) 488-0204 : 74-2752161,http://www.BEEWORLD.org,3 stars,"$4,525,705 ",Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13266,info@beeworld.org
3352,Benjamin Rose Institute on Aging, 11890 Fairhill Road Cleveland OH 44120 tel: (216) 791-8000 fax: (216) 373-1816 : 34-0714482 ,http://www.benrose.org,3 stars,"$13,856,747 ",Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3352,info@benrose.org
6063,Bergen County's United Way, Six Forest Avenue Paramus NJ 07652 tel: (201) 291-4054 fax: (201) 291-0681 : 22-6028959 ,http://www.bergenunitedway.org/,3 stars,"$10,634,977 ",Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6063,info@bergenunitedway.org
14989,Berkshire Museum, 39 South Street Pittsfield MA 01201 tel: (413) 443-7171 fax: (413) 443-2135 : 04-2103878 ,http://berkshiremuseum.org/,3 stars,"$1,998,750 ",Arts Culture Humanities,Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14989,info@berkshiremuseum.org
12813,Berkshire School, 245 North Undermountain Road Sheffield MA 01257 tel: (413) 229-1237 fax: (413) 229-1028 : 04-2121313 ,http://berkshireschool.org/,3 stars,"$30,776,192 ",Education,Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12813,wbullock@berkshireschool.org
4903,Bermuda Institute of Ocean Sciences, 152-01 Rockaway Blvd IBC # 9013 Jamaica NY 11434 tel: (441) 297-1880 fax: (441) 297-8143 : 06-0706038,http://www.bios.edu/,3 stars,"$13,147,843 ",Public Benefit,Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4903,info@bios.edu
6935,Bernard Zell Anshe Emet Day School, 3751 North Broadway Street Chicago IL 60613 tel: (773) 572-1238 fax: (773) 281-4709 : 36-2166955 ,http://www.bzaeds.org/,3 stars,"$14,255,768 ",Education,Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6935,info@bzaeds.org
5597,Bernheim Arboretum and Research Forest, State Highway 245 P.O. Box 130 Clermont KY 40110 tel: (502) 955-8512 fax: (502) 955-4039 : 61-0444651,http://www.bernheim.org,3 stars,"$2,509,770 ",Environment,Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5597,nature@bernheim.org
5446,Best Buddies International, 100 Southeast Second Street Suite 2200 Miami FL 33131 tel: (800) 892-8339 fax: (305) 374-5305 : 52-1614576,http://www.bestbuddies.org,3 stars,"$16,268,287 ",Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5446,info@bestbuddies.org
3356,Best Friends Animal Society, 5001 Angel Canyon Road Kanab UT 84741 tel: (435) 644-2001 fax: (435) 644-2078 : 23-7147797 ,http://www.bestfriends.org,3 stars,"$63,998,454 ",Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3356,donations@bestfriends.org
3357,Bet Tzedek, 145 South Fairfax Avenue Suite 200 Los Angeles CA 90036 tel: (323) 549-5813 fax: (323) 549-5880 : 23-7304205,http://www.bettzedek.org,3 stars,"$7,466,190 ",Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3357,info@bettzedek.org
13058,Bethel Bible Village, 3001 Hamill Road Hixson TN 37343 tel: (423) 842-5757 fax: (423) 842-5785 : 62-6019872 ,http://www.bbv.org,3 stars,"$1,795,731 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13058,sharonm@bethelbiblevillage.org
10745,Bethesda Academy, 9520 Ferguson Avenue Savannah GA 31406 tel: (912) 351-2055 : 58-0637013null,http://www.bethesdaacademy.org/,3 stars,"$4,550,577 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10745,
12849,Bethesda Lutheran Communities, 600 Hoffmann Drive Watertown WI 53094 tel: (800) 383-8743 fax: (920) 206-7706 : 39-0806446 ,http://bethesdalutherancommunities.org,3 stars,"$131,155,159 ",Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12849,development@mailblc.org
11696,Bethesda Mission, 2101 North Front Street Building 1 Suite 301 Harrisburg PA 17110 tel: (717) 257-4442 fax: (717) 257-5486 : 23-1389397,http://bethesdamission.org/,3 stars,"$9,096,592 ",Human Services,Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11696,info@bethesdamission.org
12177,Bethesda-Chevy Chase Rescue Squad, 5020 Battery Lane Bethesda MD 20814 tel: (301) 652-0077 fax: (301) 656-6523 : 52-0583872 ,http://www.bccrs.org,3 stars,"$1,552,378 ",Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12177,development@bccrs.org
5250,Bibles For The World, P.O. Box 49759 Colorado Springs CO 80949 tel: (888) 382-4253 : 36-2434228 null,http://www.bftw.org/,3 stars,"$2,994,821 ",Religion,Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5250,info@bftw.org
14558,Big Brothers Big Sisters A Community of Caring, 3501 Covington Road Kalamazoo MI 49001 tel: (269) 382-6800 fax: (269) 966-2529 : 38-1720832 ,http://www.bbbsmi.org,3 stars,"$1,089,787 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14558,ReginaMiller@bbbsmi.org
7679,Big Brothers Big Sisters of Central Arizona, 1010 East McDowell Road Suite 400 Phoenix AZ 85006 tel: (888) 264-9254 fax: (602) 264-9283 TTY: (800) 367-8939 ,http://www.bbbsaz.org/,3 stars,"$2,249,913 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7679,lcapello@bbbsaz.org
13437,Big Brothers Big Sisters of Colorado, 1391 North Speer Boulevard Suite 450 Denver CO 80204 tel: (303) 433-6002 fax: (303) 455-0252 : 23-7161796,http://www.biglittlecolorado.org/,3 stars,"$3,048,637 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13437,bbbs@biglittlecolorado.org
12392,Big Brothers Big Sisters of Greater Charlotte, 3801 East Independence Boulevard Suite 101 Charlotte NC 28205 tel: (704) 910-1301 fax: (704) 910-5633 : 56-2264009,http://www.bbbscharlotte.org,3 stars,"$1,393,491 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12392,Meghan.Quinlan@bbbs.org
15338,Big Brothers Big Sisters of Greater Kansas City, 3908 Washington Street Kansas City MO 64111 tel: (816) 561-5269 fax: (816) 561-5273 : 43-6068464 ,http://www.bbbskc.org/site/c.atJTL8NOJqL8H/b.6449195/k.E502/Big_Brothers_Big_Sisters_of_Greater_Kansas_City.htm,3 stars,"$2,838,124 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15338,info@bbbskc.org
8530,Big Brothers Big Sisters of Metro Milwaukee, 788 North Jefferson Street Suite 600 Milwaukee WI 53202 tel: (414) 258-4778 fax: (414) 607-0135 : 39-1239687,http://www.bbbsmilwaukee.org,3 stars,"$1,841,383 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8530,info@bbbsmilwaukee.org
12220,Big Brothers Big Sisters of Northeast Florida, 3100 University Boulevard South Suite 120 Jacksonville FL 32216 tel: (904) 727-9797 fax: (904) 727-9994 : 59-0683256,http://www.bbbsnefl.org,3 stars,"$1,579,458 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12220,astrickland@bbbsnefl.org
6529,Big Brothers Big Sisters of Orange County, 14131 Yorba Street Suite 200 Tustin CA 92780 tel: (714) 544-7773 fax: (714) 544-7643 : 95-1992702,http://www.bigbrooc.org/,3 stars,"$2,423,394 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6529,info@bigbrooc.org
12499,Big Brothers Big Sisters of Pinellas County, 918 West Bay Drive Largo FL 33770 tel: (888) 841-3568 fax: (888) 841-3577 : 59-1197491 ,http://www.bbbspc.org/site/c.4nJHJWPoEcKWE/b.6482339/k.F041/Home_Page.htm,3 stars,"$2,428,903 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12499,info@bbbspc.org
10319,Big Brothers Big Sisters of Puget Sound, 1600 South Graham Street Seattle WA 98108 tel: (877) 700-2447 fax: (206) 763-8748 : 91-0673185 ,https://www.bbbsps.org/,3 stars,"$2,153,587 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10319,info@bbbsps.org
11143,Big Brothers Big Sisters of San Diego County, 8515 Arjons Drive Suite A San Diego CA 92126 tel: (858) 536-4900 fax: (858) 536-8255 : 95-2151526 ,http://www.sdbigs.org,3 stars,"$2,504,569 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11143,Deborahc@sdbigs.org
15390,Big Brothers Big Sisters of South Texas, 202 Baltimore Avenue San Antonio TX 78215 tel: (210) 225-6322 fax: (210) 225-1961 : 74-1897630 ,http://www.bigmentor.org/site/c.biKPJ7NPIoI6F/b.8369893/k.F001/Home_Page.htm,3 stars,"$3,020,693 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15390,info@bigmentor.org
10773,Big Brothers Big Sisters of Tampa Bay, 711 South Dale Mabry Highway Suite 300 Tampa FL 33609 tel: (813) 769-3650 fax: (813) 286-3629 : 59-2173085,http://www.bbbsfl.org/,3 stars,"$2,246,867 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10773,tampabay.info@bbbs.org
13265,Big Brothers Big Sisters of the Triangle, 909 Aviation Parkway Suite 1500 Morrisville NC 27560 tel: (919) 850-9772 fax: (919) 850-9774 : 56-2109717,http://www.bbbstriangle.org,3 stars,"$1,441,490 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13265,info@bbbstriangle.org
14237,Big Green Scholarship Foundation, P.O. Box 1360 Huntington WV 25715 tel: (304) 696-4661 fax: (304) 696-6665 : 55-0631935 ,http://www.herdzone.com/sports/big-green/,3 stars,"$3,228,184 ",Education,Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14237,biggreen@marshall.edu
10038,Big Oak Ranch, P.O. Box 507 Springville AL 35146 tel: (205) 467-6226 fax: (205) 467-6206 : 23-7413017,http://www.bigoak.org/,3 stars,"$7,697,236 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10038,
12961,Bike & Build, 6153 Ridge Avenue Philadelphia PA 19128 tel: (267) 331-8488 fax: (661) 752-9806 : 36-4524531 ,http://www.bikeandbuild.org,3 stars,"$1,302,857 ",Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12961,justin@bikeandbuild.org
13227,Bikes Not Bombs, 284 Amory Street Jamaica Plain MA 02130 tel: (617) 522-0222 fax: (617) 522-0922 : 04-3138753 ,http://www.bikesnotbombs.org/,3 stars,"$1,371,598 ",International,Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13227,sarah@bikesnotbombs.org
12486,The Billfish Foundation, 5100 North Federal Highway Suite 200 Fort Lauderdale FL 33308 tel: (800) 438-8247 : 59-2694327 ,http://www.billfish.org,3 stars,"$2,593,247 ",Animals,Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12486,Robert_Jones@billfish.org
12408,Birch Community Services Inc., 17780 NE San Rafael Street Portland OR 97230 tel: (503) 251-8860 fax: (503) 961-6346 : 93-1186020 ,http://www.birchcommunityservices.org,3 stars,"$10,762,406 ",Human Services,Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12408,info@birchcommunityservices.org
10801,Black AIDS Institute, 1833 West 8th Street Suite 200 Los Angeles CA 90057 tel: (213) 353-3610 fax: (213) 989-0181 : 95-4742741,http://www.blackaids.org/,3 stars,"$1,990,158 ",Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10801,tracic@blackaids.org
12468,Black Mountain Home for Children Youth & Families, 80 Lake Eden Road Black Mountain NC 28711 tel: (828) 686-3451 : 56-0538018 null,http://www.blackmountainhome.org/,3 stars,"$2,357,477 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12468,info@blackmountainhome.org
11750,The Blacksmith Institute, 475 Riverside Drive Suite 860 New York NY 10115 tel: (212) 647-8330 fax: (212) 870-3488 : 13-4075779,http://www.blacksmithinstitute.org,3 stars,"$1,510,616 ",Environment,Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11750,info@blacksmithinstitute.org
6086,Blake School, 110 Blake Road S Hopkins MN 55343 tel: (952) 988-3430 fax: (952) 988-3435 : 23-7243247 ,http://www.blakeschool.org,3 stars,"$43,696,543 ",Education,Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6086,bknuth@blakeschool.org
10185,Blanchette Rockefeller Neurosciences Institute, Eight Medical Center Drive Morgantown WV 26505 tel: (304) 293-3962 fax: (304) 293-7536 : 55-0771139 ,http://www.brni.org,3 stars,"$2,859,026 ",Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10185,brni-info@brni.org
3369,Blank Park Zoo, 7401 Southwest Ninth Street Des Moines IA 50315 tel: (515) 974-2589 fax: (515) 974-2590 : 42-1171821 ,http://www.blankparkzoo.com,3 stars,"$9,956,854 ",Animals,Zoos and Aquariums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3369,zoodevelopment@blankparkzoo.org
3370,Blessings International, 1650 N. Indianwood Avenue Broken Arrow OK 74012 tel: (918) 250-8101 fax: (918) 250-1281 : 73-1130590 ,http://www.blessing.org,3 stars,"$4,035,019 ",International,Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3370,info@blessing.org
10213,Blind Childrens Center, 4120 Marathon Street Los Angeles CA 90029 tel: (323) 664-2153 fax: (323) 665-3828 : 95-1656369 ,http://www.blindchildrenscenter.org,3 stars,"$2,363,226 ",Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10213,scott@blindchildrenscenter.org
7936,Blind Children's Learning Center, 18542-B Vanderlip Avenue Santa Ana CA 92705 tel: (714) 573-8888 fax: (714) 573-4944 : 95-6097023 ,http://www.blindkids.org/,3 stars,"$2,683,772 ",Education,Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7936,carolyn.baker@blindkids.org
12340,Blue Ocean Institute, @ Stony Brook University SOMAS - Dutchess Hall #137 Stony Brook NY 11794 tel: (631) 632-3763 : 61-1406022 ,http://www.blueocean.org,3 stars,"$701,064 ",Environment,Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12340,admin@blueocean.org
11107,Bonei Olam, 1755 46th Street Brooklyn NY 11204 tel: (718) 252-1212 fax: (718) 338-2990 : 11-3473757 ,http://www.boneiolam.org,3 stars,"$6,467,229 ",Health,Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11107,info@boneiolam.org
10316,Bonfils Blood Center Foundation, 717 Yosemite Street Denver CO 80230 tel: (303) 739-4000 : 74-2787586 null,http://www.bonfils.org/index.cfm/donate-funds/about-the-foundation/,3 stars,"$2,006,506 ",Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10316,foundation@bonfils.org
15166,Book-It Repertory Theatre, 158 Thomas Street Seattle WA 98109 tel: (206) 216-0877 fax: (206) 428-6263 : 91-1514734Center Theatre at the Armory,http://book-it.org/,3 stars,"$2,074,329 ",Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15166,info@book-it.org
11074,Boothbay Region YMCA, 261 Townsend Avenue P.O. Box 500 Boothbay Harbor ME 04538 tel: (207) 633-2855 fax: (207) 633-6865 : 01-0237912,http://www.boothbayregionymca.org,3 stars,"$2,000,347 ",Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11074,dwelch@brymca.org
13234,Boreal Songbird Initiative, 1904 Third Avenue Suite 305 Seattle WA 98101 tel: (206) 956-9040 fax: (206) 447-4824 : 91-2158784,http://www.borealbirds.org/,3 stars,"$1,993,086 ",Animals,Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13234,info@borealbirds.org
14996,Boston Arts Academy Foundation, 174 Ipswich Street Boston MA 02215 tel: (617) 635-6470 fax: (617) 635-8854 : 04-3454898 ,http://bostonartsacademy.org/give,3 stars,"$4,969,979 ",Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14996,ddines@bostonartsacademy.org
5965,Boston Children's Museum, 308 Congress Street Boston MA 02210 tel: (617) 426-6500 fax: (617) 426-1944 TTY: (617) 426-5466 : 04-2103993,http://www.bostonchildrensmuseum.org,3 stars,"$8,825,470 ",Arts Culture Humanities,Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5965,membership@bostonchildrensmuseum.org
3374,Boston College, More Hall 220 140 Commonwealth Avenue Chestnut Hill MA 02467 tel: (888) 752-6438 fax: (617) 552-9080 : 04-2103545,http://www.bc.edu,3 stars,"$915,222,839 ",Education,Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3374,uacommunications@bc.edu
3375,The Boston Foundation, 75 Arlington Street 10th Floor Boston MA 02116 tel: (617) 338-2213 fax: (617) 338-1604 : 04-2104021,http://www.tbf.org,3 stars,"$74,208,265 ",Public Benefit,Community Foundations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3375,info@tbf.org
7536,Boston Lyric Opera, 11 Avenue de Lafayette Boston MA 02110 tel: (617) 542-4912 fax: (617) 542-4913 : 04-2469627P.O. Box 847897,http://blo.org/,3 stars,"$14,287,623 ",Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7536,donorservices@blo.org
3377,Boston Symphony Orchestra, 301 Massachusetts Avenue Boston MA 02115 tel: (617) 638-9267 : 04-2103550 null,http://www.bso.org,3 stars,"$97,219,404 ",Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3377,donations@bso.org
5508,The Botanical Garden Foundation, 100 Old Mason Farm Road Chapel Hill NC 27517 tel: (919) 962-0522 fax: (919) 962-3531 : 56-6076622The University of North Carolina,http://ncbg.unc.edu/pages/9/,3 stars,"$1,284,826 ",Environment,Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5508,ncbg@unc.edu
14737,Botanical Research Institute of Texas, 1700 University Drive Fort Worth TX 76107 tel: (817) 332-4441 fax: (817) 332-4112 : 75-2198196 ,http://www.brit.org/,3 stars,"$3,708,975 ",Public Benefit,Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14737,mmitchell@brit.org
14666,Boulder Jewish Community Center, 3800 Kalmia Avenue Boulder CO 80301 tel: (303) 998-1900 fax: (303) 447-5936 : 84-1322996 ,http://www.boulderjcc.org/,3 stars,"$2,518,676 ",Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14666,heidi@boulderjcc.org
8434,Boulder Shelter for the Homeless, 4869 North Broadway Boulder CO 80304 tel: (303) 468-4312 fax: (720) 565-3624 : 84-1041149 ,http://www.bouldershelter.org,3 stars,"$1,901,169 ",Human Services,Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8434,travis@bouldershelter.org
3378,Bowdoin College, 4100 College Station Brunswick ME 04011 tel: (888) 385-2254 fax: (207) 725-3127 : 01-0215213 ,http://www.bowdoin.edu,3 stars,"$172,008,000 ",Education,Private Liberal Arts Colleges,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3378,choldred@bowdoin.edu
8648,Bowers Museum, 2002 North Main Street Santa Ana CA 92706 tel: (714) 567-3639 : 33-0106161 null,http://www.bowers.org/,3 stars,"$6,763,815 ",Arts Culture Humanities,Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8648,membership@bowers.org
11180,Boy Scouts of America - Great Smoky Mountain Council, 1333 Old Weisgarber Road Knoxville TN 37909 tel: (865) 588-6514 : 62-0476811 null,http://www.bsa-gsmc.org,3 stars,"$3,990,998 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11180,bvanclev@bsamail.org
14828,Boy Scouts of America Blue Ridge Council, One Park Plaza Greenville SC 29607 tel: (800) 277-2724 fax: (864) 233-2424 : 57-0314427 ,http://www.blueridgecouncil.org/brcn/,3 stars,"$2,690,761 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14828,grkelly@bsamail.org
13613,Boy Scouts of America Boston Minuteman Council, 411 Unquity Road Milton MA 02186 tel: (617) 615-0004 fax: (617) 615-0005 : 04-3184713 ,http://www.bsaboston.org/,3 stars,"$2,268,581 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13613,council@bsaboston.org
13931,Boy Scouts of America Cape Fear Council, 110 Longstreet Drive Wilmington NC 28412 tel: (910) 395-1100 fax: (910) 395-0894 : 56-0529941 ,http://capefearcouncilbsa.org/,3 stars,"$1,854,745 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13931,mabull@bsamail.org
14917,Boy Scouts of America Central Georgia Council, 4335 Confederate Way Macon GA 31217 tel: (800) 272-9386 fax: (478) 745-2686 : 58-0633976 ,http://www.centralgeorgiacouncil.org/,3 stars,"$1,051,638 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14917,jlindsey@bsamail.org
14676,Boy Scouts of America Greater Cleveland Council Boy Scouts of America Greater Cleveland Council, 2241 Woodland Avenue Cleveland OH 44115 tel: (216) 861-6060 fax: (216) 861-3431 : 34-0714322 ,http://councils.scouting.org/council440,3 stars,"$3,134,665 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14676,culeen.carey@scouting.org
14677,Boy Scouts of America Greater Western Reserve Council, 4930 Enterprise Drive NW Warren OH 44481 tel: (330) 898-8474 fax: (330) 898-8970 : 34-1740075 ,http://www.bsa-gwrc.org/,3 stars,"$1,374,051 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14677,gwrc@bsa-gwrc.org
13626,Boy Scouts of America Ore-Ida Council, 8901 West Franklin Road Boise ID 83709 tel: (800) 894-6839 fax: (208) 376-4884 : 82-0288020 ,http://www.oreida-bsa.org,3 stars,"$1,799,604 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13626,pat.boydstun@scouting.org
15159,Boys Scouts of America Pacific Harbors Council, 4802 South 19th Street Tacoma WA 98405 tel: (253) 579-0070 fax: (253) 759-5708 : 91-0564954 ,http://pacificharbors.org/,3 stars,"$2,483,344 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15159,jon.harthun@scouting.org
13882,Boy Scouts of America Piedmont Council, 1222 East Franklin Boulevard Gastonia NC 28054 tel: (704) 864-2694 fax: (704) 867-2046 : 56-0529991PO Box 1059,http://www.piedmontcouncilbsa.org/,3 stars,"$2,961,731 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13882,
13996,Boy Scouts of America Sioux Council, 800 N. West Avenue Sioux Falls SD 57104 tel: (605) 361-2697 fax: (605) 361-2381 : 46-0224599 ,http://www.siouxbsa.org/,3 stars,"$2,053,106 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13996,Sioux.Council@scouting.org
11356,Boy Scouts of America Alamo Area Council, 2226 N.W. Military Highway San Antonio TX 78213 tel: (210) 341-8611 fax: (210) 341-7641 : 74-6079583 ,http://www.alamoareabsa.org/,3 stars,"$4,682,159 ",Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11356,alamo@bsamail.org
